,loopless
EX_nmn_e,0.0
EX_gaba_e,0.0
EX_pro__L_e,0.0
EX_larabinose_e,0.0
EX_formate_e,0.0
EX_c160_e,0.0
EX_4hpheac_e,0.0
EX_mltttr_e,0.0
EX_pac_e,0.0
EX_fuc1p_e,0.0
EX_nh4_e,-2.7738407397639735
EX_r3hbn_e,0.0
EX_an_e,0.0
EX_man6p_e,0.0
EX_mnt_e,0.0
EX_glx_e,0.0
EX_4flthr_e,0.0
EX_6chq_e,0.0
EX_co2_e,7.996664380343436
EX_acon__C_e,0.0
EX_lys__L_e,0.0
EX_na_e,0.0
EX_knt_e,0.0
EX_4flrbz_e,0.0
EX_ppa_e,0.0
EX_bp23d_e,0.0
EX_pnto_e,0.0
EX_ptrc_e,0.0
EX_o2_e,-5.263436230381645
EX_gluc_e,0.0
EX_man_e,0.0
EX_mal_e,0.0
EX_taur_e,0.0
EX_26dap__M_e,0.0
EX_leu__L_e,0.0
EX_kdg_e,0.0
EX_trp__L_e,0.0
EX_lac__D_e,0.0
EX_choline_e,0.0
EX_ser__L_e,0.0
EX_xan_e,0.0
EX_glyn_e,0.0
EX_34dhb_e,0.0
EX_t3_e,0.0
EX_lactose_e,0.0
EX_c181_e,0.0
EX_kn_e,0.0
EX_eth_e,0.0
EX_glyb_e,0.0
EX_indole_e,0.0
EX_dser_e,0.0
EX_tyr__L_e,0.0
EX_no3_e,0.0
EX_mobd_e,0.0
EX_bzald_e,0.0
EX_4cresol_e,0.0
EX_h2o_e,19.469082420764277
EX_hyxn_e,0.0
EX_alltn_e,0.0
EX_h_e,-18.046383010433743
EX_4hb_e,0.0
EX_xtsine_e,0.0
UNSMONO,0.0
ATPS4m,15.6537186809039
OPHHX,0.0
OCPPH1,0.000547051620149504
DHFR,0.0065005362520051
OPHHX3,0.0
DBTS,0.0
TARTRt7,0.0
ARBabc,0.0
HACDH,0.0
PPPGO3,5.783117127294757e-05
DTMPK,0.00455459548890187
KDO8PS,0.006199918361694379
ADNK,0.003282309720897024
CSND,0.0
KDOPP,0.006199918361694379
BAPT2,0.0
COBALTt5,0.0
4HPHEAO,0.0
4FLTHRt,0.0
CAT,0.023159560589415106
GLYALDt,0.0
CCMUCt,0.0
ADA,0.0
TMDPP,0.0
NNATr,0.0024695473138179737
HIBHrm,0.0
3HBZt,0.0
UAMAGS,0.01563004628998583
2HBAt,0.0
4HPHEA2,0.0
GPDDA2,0.0
THRD_L,0.054205000533670854
HBZOPT,0.001094103240299008
4HPHEA1,0.0
GPDDA3,0.0
HOMOGD,0.0
GLNTRS,0.0
GPDDA4,0.0
ACALD,0.0
GPDDA5,0.0
MELIBt2,0.0
2H4HMBZP,0.0
GPDDA1,0.0
HISTD,0.039502336990224186
G1PCYTF,0.0
CYTBD,0.0
OCTDPS,0.001094103240299008
INDOLEt2r,0.0
NMNAT,0.0
XTSNtr,0.0
IMPC,-0.06426762433516572
TYRTA,-0.042591876140211385
GLYOX,0.0
4HPHED2,0.0
ALDH,0.0
4HPHED1,0.0
TDPGDH,0.0
CHRPL,0.0
THRAD2,0.0
THRA,0.0
TAh,-0.00192301669521186
DHQS,0.12212536668680427
PPPNDO,0.0
SULFR,0.0
DB4PS,0.006001937775354557
ARGTRS,0.0
PHEMEAS,5.783117127294757e-05
PHOXDR,0.0
GLCP,0.0
2BHPPPH,0.0
FMNAT,0.0011019182634440007
NH4t,2.7738407397639735
FDH,-0.08135074392857923
ADK3,0.0
ANTOXDR,0.0
ADK4,0.0
ADK1,0.3857208873519894
BTPT2,0.0
BTPT1,0.0
SULALDAC,0.0
GALTpts,0.0
34DHDHF,0.0
CYSabc,0.0
ACP1p,0.0
SALCH1,0.0
GMPS,0.025181046576253162
DGSNt2,0.0
ACODA,0.0
KDOCT2,0.006199918361694379
SALCH5,0.0
SALCH4,0.0
SALCH3,0.0
SALCH2,0.0
BTPT3,0.0
GLUTRS,0.00046264937018358055
GLUTRR,0.00046264937018358055
SLFR,0.05293636177646703
NTPTP1,0.0
CARSA,0.0
LPD5,0.0
NUTPTP2,0.0
2HOHPHDB,0.0
H2Ot,-19.469082420764277
PPAKr,0.0
CBL1abc,0.0
PTRCt2,0.0
HOPNTAL,0.0
METTHFD,0.0
ANTHMN1,0.0
LEUTRS,0.0
ANTHMN2,0.0
MTHFR2,0.0
MDH,3.3267840244125875
DHDPS,0.04910960544313547
BZALt,0.0
BPHEDO1,0.0
MDH2,0.0
BPHEDO2,0.0
FBA,-0.23620620904892556
PERD,0.0035089453921018188
UGLYCH,0.0
AKGDH,0.8349077567154815
ILEtr,0.0
ALATRS,0.0
MECDPDHT,0.008926319436210906
PHETRS,0.0
FLVRx,0.0
HYDRTS,0.0
PTRCabc,0.0
GALCTtr,0.0
CHCOAL,0.0
MALTTRabc,0.0
LYSTRS,0.0
4FLRBZt,0.0
SPMDabc,0.0
G5SD,0.17660910304597988
KYNATESYN,0.0
FBP,0.23620620904892556
ACt2r,0.0
ADOCBLS,0.0
GGMT2,0.0
GGMT1,0.0
GAM,0.0
GLUN2,0.0
MNAO15,0.0
LPS,0.00885702623099197
CHLtr,0.0
DCTPD,0.0
DCTPDA2,0.0
ADPRDP,0.0
GLCURt2r,0.0
THFAT,0.0
MACACI,0.0
FORTF,0.0
OMMBZH,0.0
G6Pt6_2,0.0
XPPT,0.0
ACACT1r,0.0
CYSSADS,0.0
HTTOG,0.0
SHCHCC,0.0
DHR,-0.04034062847291042
CATOCS,0.0
PPGS,1.5076828674409626e-13
GENDO,0.0
HATRAZE2,0.0
ADSK,0.05293636177646703
FCLT,5.783117127294757e-05
HATRAZE1,0.0
TRPD,0.0
ADSLFK2,0.0
HACD5,0.0
UNAMPLA,0.01563004628998583
MOHMT,0.0011331783560239923
BTS4,0.0
PPG2DGp,0.0
NADSG,0.0024695473138179737
UAAGDS,0.01563004628998583
AMID2,0.0
TAUDO,0.0
THRtr,0.0
AMDS6,0.0
ACPCD,0.0
HMR_7756,0.0
AMDS3,0.0
2HISOPD,0.0
AMDS2,0.0
CADVt,0.0
TMPPP,0.003266679674607038
NPPDO,0.0
HACD1,0.0
HACD2,0.0
HACD4,0.0
3HBCDH,0.0
DURIt2,0.0
GLYCLTt2r,0.0
G6PDA,0.0
UDPG4E1,0.0
PUNP7,0.0
ALATA_D2,0.0
PUNP6,0.0
PUNP5,0.0
PUNP4,0.0
PAPPT3,0.01563004628998583
PROt4,0.0
3HBD,0.0
PUNP3,0.0
PUNP2,0.0
PUNP1,0.0
FBMO2,0.0
FBMO1,0.0
DHPPRAP,0.0030009688876772786
HMDPPK,0.0
HPPPNt2r,0.0
PNTK,0.0011331783560239923
LCADi,0.0
CBPS,0.1211167076995572
FBMO6,0.0
PNTOK2,0.0
FBMO5,0.0
PNTOK3,0.0
HDCAt2,0.0
FBMO3,0.0
DSERt2,0.0
FBMO9,0.0
FBMO8,0.0
DAPDC,0.033479559153149645
FBMO7,0.0
UAGDP,0.10424589623491798
NO2t2r,0.0
METabc,0.0
CDPGD,0.0
TOLabc,0.0
AMAOTr,0.0
UPP3MT,0.0
DAAD,0.0
PRGCS,0.028031967019548576
MNLpts,0.0
SERt4,0.0
OCOAT1m,0.0
UPPRT,0.0
LDHm,0.0
GAMpts,0.0
PPCK,1.1830526614820012
ASPAM1,0.0
BZACCOAT,0.0
ASPAM2,0.0
ASPAM3,0.0
ASPAM4,0.0
AAATT,0.0
ASPt2_3,0.0
MALTPTabc,0.0
ACHBS,0.054205000533670854
ASPt2_2,0.0
CHORS,0.12212536668680427
CHORM,0.11876230172674232
AOBUTDs,0.0
CCPPMD,0.0
14HPED,0.0
DHQND,0.12212536668680427
IMPD,0.025181046576253162
Biomass,0.2605007714997638
SUCOAS,-0.785798151272346
PPAt,0.0
IMP,0.0
ACPYRH,0.0
BUPN,0.0
BUDPP1,0.0
ALRTg,0.0
SSALy,0.0
GART,0.0922995913547143
CRNabc,0.0
CCPPCCOAL,0.0
CCPAMAH,0.0
NAPMSCD,0.0
BTCAL,0.0
GACT_h,0.08077607922664677
ALRTa,0.0
XANt2,0.0
XANt,0.0
BZFORCL1,0.0
KYN,0.0
BZFORCL2,0.0
KYNRN1,0.0
ALRTx,0.0
ALRTs,0.0
MG2t,0.0
KYNRN3,0.0
4NPHPP,0.0
ACS,0.0
FUM,5.693498509500566
GERCT,0.0
NADHDH,0.0
PROTCD,0.0
PPNCL,0.0011331783560239923
TRPTRS,0.0
G1SAT,0.00046264937018358055
PROD2,0.0
ADNt2,0.0
ASP1DC,0.259273812866
MNAO10,0.0
ADCOBNSYN,0.0
MNAO13,0.0
MNAO14,0.0
CLt,0.0
MNAO11,0.0
MNAO12,0.0
CYSTRS,0.0
L_LACD2,0.0
UAGAAT,0.002479967344677752
PHE2MO1,0.0
GLUCD1,0.0
GLUCD2,0.0
MCITS,0.0
PHE2MO3,0.0
PHE2MO2,0.0
PPG2DG,0.0
CPPPGO,5.783117127294757e-05
NDPK1,0.05575602212718244
NDPK2,0.1425118965636043
NDPK5,0.008511602207983283
4CRESOLt,0.0
NDPK6,0.0
NDPK3,0.028228905602800426
TTDCAt2,0.0
NDPK4,0.00455459548890187
NUDPK9,0.0
ASPTA,-0.8442569503535879
NDPK7,0.008511602207983283
NDPK8,0.00455459548890187
GLU5K,0.17660910304597988
ALPHNH,0.0
GLNabc,0.0
SEROAT,0.024771018361912565
ORNCD,0.0
NPHS,0.0
Phospholipid,0.01289478818923831
GLYCTO1p,0.0
SDPDS,0.04910960544313547
FUCt,0.0
VALTRS,0.0
SERDHT2,0.0
UBQBM,0.0
RNA,0.01563004628998583
PPCDC,0.0011331783560239923
PHAS,0.0
SUCD1,0.0
34DHFD,0.0
SUCDi,5.549044058683886
ASCBptspp,0.0
SUCD4,0.0
CCHCCOAL,0.0
Ktr,0.0
PYDXO_1,0.0
GLUtr,0.0
URIt2,0.0
IDONt2r,0.0
CTPS2,0.024110388405389146
UAGCVT,0.01563004628998583
THRTRS,0.0
PTA2,0.0
CYTCOBO3,10.469559165024084
MAN1PT2,0.0
HIBDkt,0.0
BPHEHB,0.0
BPHEHA,0.0
TRPAS2,-0.0014171241969587153
THDPS,0.04910960544313547
GALCTD,0.0
GRTT,0.0011519344115719556
GLYC3Pabc,0.0
PYDXNO,0.0
HACDHG,0.0
TDPDRE,0.0
RNDR1,0.00455459548890187
RNDR2,0.008511602207983283
PC,0.0
RNDR3,0.008511602207983283
VALTA,-0.12169554041382967
RNDR4,0.00455459548890187
GF6PTA,0.10424589623491798
ATPADT,0.0
NTRLASE,0.0
ILEabc,0.0
AADT2,0.0
NITL2,0.0
GALUi,0.002479967344677752
NITL1,0.0
FMETDF,0.0
NITL5,0.0
4CRESOLD,0.0
NITL4,0.0
PPCOAC,0.0
PPA2,0.0
PHE2MO4,0.0
PPA,0.5532215809224786
PHE2MO5,0.0
Carbohydrate,0.01432754243248701
RPI,-0.11355853831526423
ALAtr,0.0
PYK,0.0
IZPN,0.0
RPE,-0.12576039445231316
TYRTM,0.0
FABC150,0.00025201574037047355
CNTOB,0.0
FABC151,0.0
GTADT2,0.0
PMCOAD,0.0
GTADT1,0.0
TRDR,0.07906875717023734
ACLS,0.21529607262140985
GMHEPAT,0.0037199510170166277
C181t,0.0
ACACt2,0.0
PTRCORNt7,0.0
MICITDr,0.0
3OXAPT,0.00217257643430803
Cofactors_and_vitamins,0.007815023144992914
TREH,0.0
HMR_0614,0.002479967344677752
GTPCI,0.0019459407631032296
FORGD,0.0
AHCYSNS,0.0
XAND,0.0
UGMDDS,0.01563004628998583
OCTMBZM,0.001094103240299008
ALLTC,0.0
FABC140,0.016324925845942934
FABC141,0.0
ACALDt,0.0
NADH16,4.918569165577095
CGS_m,0.0
NADH5,0.0
CYSGS2,0.0
GMHEPPA,0.0037199510170166277
ALAR,0.03126009257997166
MALTHXabc,0.0
NADK,0.0011644384486042844
HETZK,0.0
OCDCAt2,0.0
ASPCT,0.04034062847291042
O2t,5.263436230381645
CYTDtr,0.0
DCYTt2,0.0
DATA2,0.0
ALATA_D,0.0
OHPBAKGT,0.0035089453921018188
DATA3,0.0
AGPR,-0.08077607922664677
FRUP,0.0
THRD,0.0
OCDOR,0.0007200449724870672
DHDPRy,0.04910960544313547
ACMANApts,0.0
FUMAC,0.0
PTAr,-0.05541632912114478
GLYAT,0.0
DHPD,0.0
NNAM,0.0
DPR,0.0011331783560239923
GLYt2r,0.0
TAGL2_Nlimit,0.0
E4PD,0.0035089453921018188
KPENH,0.0
ADHEr,0.0
OCT,0.08077607922664677
HIStr,0.0
NTD9,0.0
FABC120,0.006451934102064853
NTD8,0.0
CCHNM2,0.0
34DHBt,0.0
NTD5,0.0
NTD4,0.0
NTD7,0.0
NTD6,0.0
ADNCYC,0.0
AHCi,0.003282309720897024
ADHC2,0.0
CCHNM1,0.0
PRAIZC2,-0.024765287344941538
AMAA,0.0
PRAIZC1,0.024765287344941538
12DHFD,0.0
GUAD,0.0
NTD1,0.0
NAt3_2,0.0
ASNabc,0.0
NTD2,0.0
NAt3_1g,0.05293636177646703
NMNt7,0.0
NTD3,0.0
ARGORNt7,0.0
CBL,0.0
CYSTBL2,0.0
ADPT,0.0
GLYTRS,0.0
3IPPMD1,0.0
CYSTBL1,0.0
3IPPMD2,0.0
G6PDH2r,0.0
ALRTgp,0.0
NITOXDR,0.0
ADNCYC1,0.0
BZ12DOX,0.0
BZOTD7,0.0
NADDP,0.0
OP4ENH,0.0
ACMSD,0.0
BZOTD3,0.0
BZOTD4,0.0
BZOTD5,0.0
NADDP1,0.0
G1PTT,0.0
BZOTD1,0.0
ASPSAD,-0.2668153102009181
ADPRT2,0.0
ALCDH_pqq_x,0.0
ADPRT3,0.0
ADPRT4,0.0
KAS14,0.0
3CMUCC,0.00217257643430803
BKACPS1,0.0
ICDHyr,0.0
ANOXDR,0.0
IG3PS,0.0014171241969587153
ACONCt,0.0
THMabc,0.0
CYTDA,0.0
FALDH,0.0
FDFT1,0.0
ANDO,0.0
FDFT2,0.0
GLBRAN2,0.0
UPPDC2,0.0
UPPDC1,5.783117127294757e-05
GLCNt2r,0.0
SKDH,0.12212536668680427
MTTGH,0.03144765313545149
PDX5PSb,0.0
TDSK,0.001239983672338876
DNMPPA,0.0
NTRIR2x,0.0
PPC,0.0
ACYP,0.0
APPS2,0.0
SDPTA,-0.04910960544313547
6CHQt,0.0
APPS3,0.0
DPHS,0.12212536668680427
ARGSL,0.08077607922664677
PAAD6,0.0
PAAD5,0.0
PAAD8,0.0
PAAD7,0.0
POX,0.0
PAAD2,0.0
PAAD1,0.0
CITt7,0.0
PAAD4,0.0
PLIPASA1E_Nlimit,0.0
NO3t7,0.0
PAAD3,0.0
SPMS3,0.0
LYStr,0.0
SPMS,0.0
COBBP1,0.0
COBBP2,0.0
PAAD9,0.0
AOBZACt,0.0
VALabc,0.0
GLXCL,0.004848440359002836
SHKK,0.12212536668680427
ARGDC,0.0
DMQMT,0.001094103240299008
NNDMBRT,0.0
DPCOAK,0.0011331783560239923
FUCPt6_2,0.0
NTP3,0.0
NTP1,0.0
ILETRS,0.0
NAt3_15,0.0
ACBIPGT,0.0
MCITL2,0.0
PPS,0.0
6CHQD,0.0
OMPHHX,0.001094103240299008
GTHS,0.0
MCLACi,0.0
PRFGAS,0.028031967019548576
AHSERL4,0.0
SCCNAPS,0.0
INStr,0.0
ADCL,0.0019459407631032296
HYXNt,0.0
PANTS,0.0011331783560239923
DDGD,0.0
OAHSL1,0.0
DXPRIi,0.008926319436210906
BUTt2r,0.0
SUCCabc,0.0
SUCCtr,0.0
ALPNIT,0.0
PMDPHT,0.0030009688876772786
IDPD,0.0
ALADH,0.0
OPHBDC,0.001094103240299008
G3POAT_Nlimit,0.0
16DCDC4,0.0
16DCDC3,0.0
THD2,0.0
16DCDC2,0.0
16DCDC1,0.0
TRSARr,0.004848440359002836
ETOHt2r,0.0
THIOLS,0.0
PTPATi,0.0011331783560239923
TDPDRR,0.0
METTRS,0.0
TRPS2_1,0.0014171241969587153
TRPS2,0.0
OXCTD2,0.0
OXCTD1,0.0
PHEA4H,0.0
PMPK,0.003266679674607038
CMK,0.008926319436210906
TRPS1,0.0
DLACt,0.0
AG3POAT_Nlimit,0.0
2H3MBZP,0.0
TKT1,0.0017969343218047673
TKT2,-0.12755732877411793
HXAND,0.0
3OXAPLC,0.00217257643430803
ALRTap,0.0
ALCDd,0.0
ANS,0.0014171241969587153
BENZt,0.0
PGPS,0.01563004628998583
SADMET,0.0
UAG4Ei,0.014098301753567218
MLTGCT,0.0
MMSAD1m,0.0
UROCANt,0.0
ALCDt,0.0
NTD11,0.0
GLCNtr,0.0
DUTPDP,0.0
ACGK,0.08077607922664677
NTD10,0.0
CHOLD,0.0
CHOLD1,0.0
CYTDt2,0.0
LEUabc,0.0
GRATT,0.0011519344115719556
DHEDAA,0.0
P5PPR,0.0
DHHED1,0.0
HXMGL,0.0
ACGS,0.0
FBMO10,0.0
FBMO11,0.0
ANPRT,0.0014171241969587153
MACR4p,0.0
FBMO14,0.0
FBMO15,0.0
FBMO12,0.0
FBMO13,0.0
ASPALAt,0.0
GLUABUTt7,0.0
PYAM5PO,0.0
PHBD,0.0
GLYK,0.0
UREAt,0.0
G3PD2,-0.01800112431232745
MANpts,0.0
G3PD5,0.0
GLCRD,0.0
4NOXDR,0.0
2KCHCCH,0.0
DABOT,0.0
PGI,-0.002479967344677752
ASO3t1,0.0
4HTHRS,0.0
PGK,0.6310052877870593
ASO3t2,0.0
SERtr,0.0
PGM,0.9169719634567124
PGL,0.0
GLCRDH,0.0
NAMNPP,0.0
AGMT,0.0
MUCCYCI,0.0
MCCIS2,0.0
MCCIS5,0.0
MCCIS4,0.0
OCMPH1,0.0
NITRDT1p,0.0
GLYCt,0.0
THMB,0.003266679674607038
OMPHHX3,0.0
MCCIS1,0.0
OCMPH2,0.000547051620149504
PHBt,0.0
MNAO8,0.0
P5CR,0.0
LGTHL,0.0
MNAO9,0.0
GGLUCYSS,0.0
MNAO4,0.0
MNAO5,0.0
MNAO6,0.0
IMG3PS,0.039502336990224186
MNAO7,0.0
AACTOOR,0.0
MNAO2,0.0
UAGPT2,0.01563004628998583
MNAO3,0.0
FMETTRS,0.0
ALAabc,0.0
ME4PCT,0.008926319436210906
HEMEOS,5.783117127294757e-05
DTO4CH,0.0
FLBZDD,0.0
ASPR,0.0
DHAt,0.0
S7PI,0.0037199510170166277
ACGApts,0.0
PDX5PS,0.0035089453921018188
HMPK1,0.003266679674607038
DHADT1,0.21529607262140985
PLIPASA1S_Nlimit,0.0
MCDC,0.0
DHADT2,0.054205000533670854
ACPS1,0.0
DHPMD,0.0
MALTTTRabc,0.0
4HBZt,0.0
PCT3,0.0
PCT2,0.0
PGCM,-0.002479967344677752
PCT1,0.0
DAPE,0.04910960544313547
NUDPK10,0.0
GOX,0.0
ASPt,0.0
GLUPRT,0.028031967019548576
FE2abc,5.783117127294757e-05
HISabc,0.0
4HBTt,0.0
BETALDHx,0.0
BETALDDH1,0.0
MALDDH,0.0
SUCCt2r,4.7040392920653735
GSNt2,0.0
ILETA,-0.054205000533670854
ASNS,0.06536485358472073
PDH1,1.5609110956185601
2AMBZC,0.0
ICDHx,1.2917234726220959
PDH2,1.5609110956185601
CLS_m,-0.004848440359002836
CLPNS2,0.006047655660601999
P5CD3,0.0
BPDDO,0.0
P5CD4,0.0
METAT,0.003282309720897024
PDH3,1.5609110956185601
P5CD5,0.0
BKAR2,0.0
PCNO,-0.0007200449724870672
DAPabc,0.0
4HBZDC,0.0
R15BPK,0.0
ASPK,0.2668153102009181
MGSA,0.0
4HBZCT,0.0
PAPSR,0.05293636177646703
IPMD,0.09246735385155617
PAPSR2,0.0
GCALDD,0.0019459407631032296
PDX5POi,0.0035089453921018188
FGDM,0.0
NA1t,0.0
CRNCDH,0.0
NO3R1,0.0
FLVR,0.0
GALCTNt2r,0.0
FRUpts2,0.0
CATCHD1,0.0
CATCHD2,0.0
CATCHD3,0.0
CATCHD4,0.0
CATCHD5,0.0
HSERA,0.028165343414554466
TMPK,0.0
HSDy,-0.21770570475778264
DHNPA,0.0019459407631032296
URItr,0.0
BUTNt,0.0
MECDPS,0.008926319436210906
GLNS,0.5321137244093972
GLNST2,0.01563004628998583
THMPT,-0.003266679674607038
CTBTCRNCT,0.0
2NAPTCT,0.0
SUCCS,0.0
P5CD,0.0
LDH_L,0.0
ASNN,0.0
L__LACD4,0.0
NACt,0.0
CMBLD1,0.0
CMBLD2,0.0
GLYCK,0.0
NODOx,0.0
CMBLD6,0.0
ORPT,-0.04034062847291042
NODOX2,0.0
GLYCEK1,0.0
HSK,0.18954036134322816
CMBLD5,0.0
CMBLD4,0.0
CMBLD3,0.0
SELNPS,0.0
CMBLD7,0.0
2MNAPTH,0.0
CITNCL,0.0
ACTF2,0.0
ACTF3,0.0
CATCHD6,0.0
ACTF4,0.0
ACTF5,0.0
ENCOAH3,0.0
FDH2,0.0
ENCOAH4,0.0
ENCOAH1,0.0
ENCOAH2,0.0007200449724870672
ENCOAH7,0.0
GLTN1,0.0
GLTN2,0.0
ENCOAH5,0.0
ENCOAH6,0.0
GLTN3,0.0
AGMHE,0.0037199510170166277
G3POAT,0.01800112431217668
GCLDH,0.0
26DICH,0.0
PPPGO,0.0
FABC161,0.006300393509261838
FABC160,0.009144571150585755
GAPD,-0.6310052877870593
THRabc,0.0
HISAL,0.0
METS,0.0
NITRDT1,0.0
UMPK,0.05721065843523512
NITRDT2,0.0
BTCOADm,0.0
TPI,-0.256676880675071
PHBZMN,0.00217257643430803
ALTRH,0.0
DINSt2,0.0
ACOADH5,0.0
DADNt2,0.0
BTCOAD2,0.0
FTOLAM,0.0
R3HBNt,0.0
PROAKGOX1,0.0
ACONT2,1.2994744125769981
FABC171,0.00025201574037047355
FABC170,0.00021601349174612018
URAt2,0.0
AGPAT,0.01800112431217668
MALPYRI,0.0
ACONT1,1.2994744125769981
ADCS,0.0019459407631032296
GSDH,0.0
ACOADH1,0.0
MAN6PI,0.0
DALAt2r,0.01563004628998583
SUCFUMt,0.0
ACOADH3,0.0
ACOADH4,0.0
ICL,0.007750939954902281
APATr,-0.258140634509976
UNK2,0.0
MOAT,0.001239983672338876
DURIPP,0.0
LAAO6,0.0
PLIPASA1C_Nlimit,0.0
4HBTD,0.0
LAAO4,0.0
LAAO5,0.0
FABC190,0.0
LAAO2,0.0
ESTLP,0.0
GLTPD,0.0
TDP,0.0
LAAO3,0.0
TMDS,0.00455459548890187
EDTXS1,0.001239983672338876
2H3CBZP,0.0
KAS16,0.004959934689355504
EDTXS2,0.001239983672338876
THMDtr,0.0
ASPTRS,0.0
FABC181,0.004032251845927577
RZ5PP,0.0
FABC180,0.0004680292321165937
UDPG4E,0.0
ICITt,0.0
BZALDD4,0.0
BZALDD5,0.0
THRt,0.0
BZALDD6,0.003266679674607038
PDX5PSa,0.0
MAN6Pt6_2,0.0
BZALDD1,0.0
A5PISO,0.006199918361694379
BZALDD2,0.0
CATECHt,0.0
BZALDD3,0.0
GENt,0.0
ALKP,0.0019459407631032296
APRAUR,0.0030009688876772786
UMBM1,0.0
UMBM2,0.0
FOMETRi,0.0
ATPPRT,0.039502336990224186
DADK,0.0
RIBabc,0.0
URAtr,0.0
THRS,0.18954036134322816
GARFT,-0.06426762433516572
DNA,0.008075523916492678
UREA,0.0
GUAPRT,0.0
HMBS,5.783117127294757e-05
USHD,0.001239983672338876
ADIPt,0.0
PGLYCP,0.0
BENZOTt,0.0
DHPS,0.0019459407631032296
PNTOt4,0.0
DHPS2,0.0
UDPGD,0.0
HYD1,0.0
GUAt,0.0
KNTt,0.0
THMDt2,0.0
GUAt2,0.0
PACt,0.0
FORA,0.0
Maintenance,0.0
CRNt7,0.0
HEXTT,0.0
OTO4BZ,0.0
URIDK2r,-0.00455459548890187
OBTFL,0.0
FBMO15p,0.0
ALR2,0.0
ETHAAL,0.0
PGRPP,1.5076828674409626e-13
LEUTA,0.0
ADIPL,0.0
CO2t,-7.996664380343436
CRNBTCT,0.0
SO4t,0.05293636177646703
UDCPDP,0.01563004628998583
3HBZOR,0.0
ARGSS,0.08077607922664677
ACKr,0.05541632912114478
GSPMDS,0.0
ENCOAR,0.0
TSULabc,0.0
ACOATA,0.042722105685899556
NITORT,0.0
PHCHGS,0.0
LPADSS,0.001239983672338876
CBIAT,0.0
CBIAT1,0.0
3HBCD,0.0
ORNabc,0.0
BACCL,0.0
NT5C,0.0
LEUtr,0.0
KNAKGT,0.0
2PGt,0.0
PACCOAL,0.0
NTD13,0.0
CYTK1,0.03426054046610596
CYTK2,0.0
LLACtr,0.0
UAMAS,0.01563004628998583
FRUabc,0.0
TRE6PP,0.0
NTPPD7,0.0
NTPPD8,0.0
P5CR1,0.17660910304597988
NTPPD5,0.0
